TradingDate,TradingTime,OpenPrice,ClosePrice,HighPrice,LowPrice,Change,Volume,sma5,sma10,sma20,sma30,sma60,BOLLupper,BOLLmiddle,BOLLlower,MACD_macd,MACD_macdsignal,MACD_macdhist,rsi,cci,WR,KDJk,KDJd,KDJj,volumeRatio,ChangeRatio,label
20220105,18:00.0,4873.6,4873.2,4876.4,4873.2,-0.4,48,4875.76,4878.04,4883.96,4884.52,4876.766667,4879.739749,4875.421231,4871.102713,-1.98126235,-0.071619067,-1.909643282,34.9641345,-97.3221531,-99,8.889549086,13.90242292,-1.136198587,25.08629442,0.0004,-1
20220105,19:00.0,4872.8,4869.6,4872.8,4869.2,-3.6,22,4873.88,4876.66,4882.98,4884.386667,4876.843333,4878.62576,4873.480821,4868.335881,-2.578343881,-0.57296403,-2.005379851,30.65417873,-129.9784715,-98.31932773,5.466428996,9.263660571,-2.128034154,25.08108108,0.0011,-1
20220105,20:00.0,4869.8,4870,4871.8,4869.8,0.4,21,4872.48,4875.46,4881.95,4884.186667,4876.896667,4877.10452,4872.320547,4867.536574,-2.984851134,-1.055341451,-1.929509683,31.66216226,-122.8588661,-96.49122807,5.944055944,6.766678009,4.298811815,25.07419899,-0.0009,-1
20220105,21:00.0,4869.6,4870,4871.2,4869,0,17,4871.28,4874.46,4880.8,4883.813333,4876.953333,4875.030478,4871.547031,4868.063585,-3.269324324,-1.498138025,-1.771186299,31.66216226,-117.4971031,-95.28301887,9.438459438,6.949648126,14.41608206,25.06060606,-0.0002,-1
20220105,22:00.0,4869.2,4868.6,4870,4868.6,-1.4,8,4870.28,4873.44,4879.75,4883.166667,4876.976667,4873.65894,4870.564688,4867.470435,-3.566625835,-1.911835587,-1.654790247,29.8980991,-117.2302738,-100,7.923307923,7.768607769,8.232708233,25.03193277,-0.0001,-1
20220105,23:00.0,4868.2,4868.2,4872.6,4867.4,-0.4,61,4869.28,4872.52,4878.63,4882.566667,4876.976667,4871.264545,4869.776458,4868.288372,-3.790817892,-2.287632048,-1.503185843,29.39419058,-96.55458697,-95,9.442776109,8.934847824,10.45863268,25.09228188,0.0005,-1
20220105,24:00.0,4868.2,4870.2,4872.4,4868.2,2,97,4869.4,4871.64,4877.76,4881.973333,4876.99,4871.576554,4869.917639,4868.258724,-3.763722576,-2.582850154,-1.180872422,35.2687687,-71.82910547,-80.82191781,22.88698955,13.4176912,41.82558627,25.21273032,0.0006,-1
20220105,25:00.0,4869.8,4872.8,4872.8,4869.6,2.6,30,4869.96,4871.22,4877.02,4881.426667,4877.06,4874.112247,4870.878426,4867.644605,-3.492195219,-2.764719167,-0.727476052,42.0222213,-35.86744639,-59.09090909,56.22032289,29.51669618,109.6275763,25.22073579,0.0001,-1
20220105,26:00.0,4871,4867.8,4871,4867.8,-5,19,4869.52,4870.4,4875.76,4880.726667,4877.043333,4873.514851,4869.852284,4866.189717,-3.638523413,-2.939480016,-0.699043397,34.55577473,-84.09057492,-96.77419355,53.75118708,44.28616651,72.68122824,25.21035058,0.0006,-1
20220105,27:00.0,4868.4,4869.2,4869.2,4868.4,1.4,3,4869.64,4869.96,4874.64,4879.92,4877.123333,4873.207194,4869.634856,4866.062518,-3.600022443,-3.071588501,-0.528433942,37.88377043,-75.83618861,-85.24590164,46.91358025,52.29503007,36.1506806,25.17333333,0.0002,-1
20220105,28:00.0,4868,4869.2,4869.2,4867.4,0,4,4869.84,4869.56,4873.8,4879.16,4877.2,4872.82121,4869.489904,4866.158598,-3.528831969,-3.163037195,-0.365794774,37.88377043,-80.3741999,-83.01886792,24.69135802,41.78537512,-9.496676163,25.13810316,0.0004,-1
20220105,29:00.0,4868.8,4867.6,4868.8,4867,-1.6,8,4869.32,4869.36,4873.01,4878.44,4877.31,4872.591745,4868.859936,4865.128127,-3.560476675,-3.242525091,-0.317951584,35.49156801,-103.7977746,-94,25.67049808,32.42514545,12.16120335,25.10963455,-0.0002,-1
20220105,30:00.0,4867.6,4866.4,4867.6,4865.2,-1.2,29,4868.04,4869,4872.23,4877.633333,4877.403333,4870.162597,4868.039957,4865.917317,-3.640420799,-3.322104232,-0.318316566,33.76925472,-152.0958084,-89.28571429,21.4559387,23.93926494,16.48928622,25.11608624,0.0011,-1
20220105,01:00.0,4865.4,4866.4,4867.6,4865,0,32,4867.76,4868.64,4871.55,4876.746667,4877.526667,4870.002807,4867.493305,4864.983803,-3.661568807,-3.389997147,-0.271571659,33.76925472,-140.2967,-87.71929825,21.4559387,22.86079183,18.64623244,25.12748344,-0.0002,-1
20220105,02:00.0,4867.2,4862.2,4868.2,4862.2,-4.2,23,4866.36,4868,4870.72,4875.833333,4877.496667,4870.36887,4865.72887,4861.08887,-3.971453214,-3.506288361,-0.465164853,28.21202192,-202.962963,-100,18.00766284,20.30651341,13.40996169,25.12396694,0.0009,-1
20220105,03:00.0,4862,4862,4862.2,4860.6,-0.2,33,4864.92,4867.38,4869.95,4874.88,4877.353333,4869.175306,4864.485913,4859.796521,-4.184935833,-3.642017855,-0.542917978,27.97592682,-212.9118136,-88.52459016,16.80216802,18.75525652,12.89599103,25.1369637,-0.0002,-1
20220105,04:00.0,4863.2,4865.2,4865.2,4861.6,3.2,14,4864.44,4866.88,4869.26,4874.133333,4877.223333,4868.64639,4864.723942,4860.801494,-4.049232063,-3.723460697,-0.325771366,37.05275594,-108.3207566,-62.29508197,25.86649551,20.22544212,37.14860228,25.11861614,-0.0003,-1
20220105,05:00.0,4865.2,4868,4868,4864,2.8,11,4864.76,4866.4,4868.81,4873.48,4877.166667,4870.51081,4865.815961,4861.121113,-3.673404527,-3.713449463,0.040044935,43.73452151,-22.92703151,-39.3442623,58.32263586,33.66376646,107.6403746,25.09539474,0.0011,-1
20220105,06:00.0,4866.8,4865.4,4866.8,4864.4,-2.6,24,4864.56,4866.16,4868.28,4872.56,4877.066667,4870.155879,4865.677308,4861.198736,-3.544498002,-3.679659171,0.135161168,39.53765269,-49.38804896,-60.6557377,73.68421053,52.6244473,115.803737,25.09359606,0.0004,-1
20220105,07:00.0,4866,4864.8,4866.4,4863,-0.6,11,4865.08,4865.72,4867.84,4871.666667,4876.963333,4869.201467,4865.384872,4861.568276,-3.450972969,-3.63392193,0.182948961,38.61669701,-64.47368421,-65.57377049,72.42769085,68.14484574,80.99338106,25.0704918,0.0007,-1
20220105,08:00.0,4865,4865,4866.2,4864.2,0.2,25,4865.68,4865.3,4867.43,4870.966667,4876.88,4867.610811,4865.256581,4862.902351,-3.322416628,-3.57162087,0.249204242,39.12570572,-45.08856683,-63.93442623,57.67988383,67.93059507,37.17846136,25.07037643,-0.0003,-1
20220105,09:00.0,4864.4,4864.2,4864.4,4863.4,-0.8,10,4865.48,4864.96,4867.16,4870.326667,4876.776667,4867.540749,4864.904387,4862.268026,-3.247651214,-3.506826939,0.259175725,37.77631048,-73.22404372,-65.38461538,44.62725225,58.24494231,17.39187214,25.04575163,-0.0002,-1
20220105,10:00.0,4863.4,4862,4863.4,4862,-2.2,8,4864.28,4864.52,4866.76,4869.66,4876.63,4866.344245,4863.936258,4861.528272,-3.327562628,-3.470974076,0.143411449,34.27543005,-115.6537753,-83.72093023,25.70833333,42.67182314,-8.218646278,25.01794454,0.0001,-1
20220105,11:00.0,4861.8,4860,4862,4860,-2,29,4863.2,4863.88,4866.26,4868.993333,4876.463333,4866.469169,4862.624172,4858.779175,-3.511794503,-3.479138162,-0.032656341,31.4243101,-158.0645161,-100,8,26.11186186,-28.22372372,25.02442997,0.0002,-1
20220105,12:00.0,4862.8,4863.8,4865.2,4862.2,3.8,18,4863,4864.04,4866.02,4868.493333,4876.28,4866.602757,4863.016115,4859.429473,-3.312981363,-3.445906802,0.132925439,41.39853849,-33.43465046,-56.81818182,20.43010753,18.04614695,25.19802867,25.01300813,0.0002,-1
20220105,13:00.0,4863.8,4865.8,4865.8,4863,2,11,4863.16,4864.42,4865.9,4868.106667,4876.136667,4867.923222,4863.944077,4859.964931,-2.959917149,-3.348708871,0.388791723,45.86172104,27.36842105,-29.26829268,53.76344086,27.39784946,106.4946237,24.99025974,-0.0004,-1
20220105,14:00.0,4867,4865,4867.8,4865,-0.8,14,4863.32,4864.4,4865.64,4867.64,4875.986667,4868.488234,4864.296051,4860.103868,-2.713386301,-3.221644357,0.508258056,44.40488192,83.45323741,-39.02439024,75.13096223,49.77483687,125.8432129,24.97244733,-0.0008,-1
20220105,15:00.0,4866,4863.4,4866,4863,-1.6,7,4863.6,4863.94,4865.17,4867.186667,4875.803333,4867.981335,4863.997367,4860.013399,-2.616948899,-3.100705266,0.483756367,41.56130424,0.808314088,-58.53658537,69.23076923,66.04172411,75.60885948,24.9433657,0.0001,-1
20220105,16:00.0,4863.4,4862.4,4863.8,4861.4,-1,7,4864.08,4863.64,4864.9,4866.733333,4875.596667,4865.859572,4863.464912,4861.070251,-2.59134183,-2.998832579,0.407490748,39.84394402,-76.04938272,-70,41.10576923,61.82250023,-0.327692767,24.91437803,0,-1
20220105,17:00.0,4863,4863.6,4865,4863,1.2,15,4864.04,4863.52,4864.62,4866.4,4875.443333,4865.928536,4863.509941,4861.091346,-2.446021855,-2.888270434,0.442248579,42.89341397,-17.45074387,-55,31.1965812,47.17770655,-0.765669516,24.8983871,0.0002,-1
20220105,18:00.0,4863.6,4861.6,4863.6,4860.8,-2,14,4863.2,4863.18,4864.24,4866.013333,4875.266667,4865.178072,4862.873294,4860.568516,-2.46383644,-2.803383635,0.339547195,39.31616184,-106.2656642,-80,20.47619048,30.9261803,-0.423789174,24.88083736,0,-1
20220105,19:00.0,4861,4858,4861,4858,-3.6,29,4861.8,4862.56,4863.76,4865.626667,4875.006667,4865.312359,4861.248863,4857.185367,-2.736895315,-2.790085971,0.053190656,33.84466292,-195.1893096,-100,15.26785714,22.31354294,1.176485551,24.88745981,0.0003,-1
20220105,20:00.0,4858.6,4859,4859,4856,1,82,4860.92,4862.26,4863.39,4865.26,4874.723333,4864.699051,4860.499242,4856.299432,-2.839868561,-2.800042489,-0.039826072,36.48870495,-178.0068729,-74.57627119,14.92063492,16.88822751,10.98544974,24.97913323,-0.0005,-1
20220105,21:00.0,4859,4857.6,4860.2,4857.6,-1.4,16,4859.96,4862.02,4862.95,4864.846667,4874.33,4864.117324,4859.532828,4854.948332,-2.999863343,-2.84000666,-0.159856683,34.41492346,-131.0268352,-86.44067797,17.03703704,15.74184303,19.62742504,24.96474359,0.0003,-1
20220105,22:00.0,4857.2,4855,4857.6,4855,-2.6,61,4858.24,4861.14,4862.59,4864.393333,4873.78,4862.295713,4858.021885,4853.748058,-3.298436311,-2.93169259,-0.366743721,30.9023454,-162.3922114,-100,17.03703704,16.33156966,18.44797178,25.0224,-0.0007,-1
20220105,23:00.0,4854.6,4854,4855.4,4852.8,-1,83,4856.72,4859.96,4862.19,4863.92,4873.243333,4860.472615,4856.681257,4852.889898,-3.574544063,-3.060262885,-0.514281178,29.64891752,-159.5073133,-92,10.80397471,14.95934959,2.493224932,25.11501597,-0.0007,-1
20220105,24:00.0,4854,4850,4854,4848.8,-4,92,4855.12,4858.46,4861.43,4863.246667,4872.61,4860.695197,4854.454171,4848.213146,-4.069220574,-3.262054422,-0.807166151,25.23904959,-171.8515742,-93.68421053,8.38682071,12.07594415,1.008573828,25.22169059,-0.001,-1
20220105,25:00.0,4849,4845,4849,4845,-5,77,4852.32,4856.62,4860.28,4862.32,4871.873333,4860.104962,4851.302781,4842.500599,-4.809275156,-3.571498569,-1.237776587,21.02865392,-187.4396135,-100,8.38682071,9.192538709,6.775384713,25.30414013,-0.0006,0
20220105,26:00.0,4844.4,4847.4,4850.2,4843.6,2.4,60,4850.28,4855.12,4859.38,4861.64,4871.183333,4857.610691,4850.001854,4842.393017,-5.142830454,-3.885764946,-1.257065508,27.29799931,-141.9649123,-84.29752066,12.55639098,9.776677466,18.115818,25.35930048,0.0003,0
20220105,27:00.0,4849,4847,4849,4847,-0.4,17,4848.68,4853.46,4858.49,4860.9,4870.41,4855.201107,4849.001236,4842.801365,-5.377464029,-4.184104763,-1.193359266,26.9144932,-109.4299846,-85.95041322,18.65213882,13.19845017,29.55951613,25.34603175,0.0015,-1
20220105,28:00.0,4846,4846.2,4848.2,4845.8,-0.8,17,4847.12,4851.92,4857.55,4860.133333,4869.646667,4851.381461,4848.067491,4844.75352,-5.563829776,-4.460049765,-1.103780011,26.12400407,-101.8544936,-88.39285714,26.98547215,19.39800065,42.16041516,25.33280507,0.0014,-1
20220105,29:00.0,4845.4,4840.6,4845.4,4840.4,-5.6,106,4845.24,4850.18,4856.37,4859.233333,4868.836667,4850.499465,4845.578327,4840.657189,-6.093161005,-4.786672013,-1.306488992,21.38844171,-129.0669053,-99.18699187,18.61812522,21.41857873,13.01721819,25.46044304,-0.0002,0
20220105,30:00.0,4840.2,4837,4841.2,4836.8,-3.6,63,4843.64,4847.98,4855.12,4858.253333,4867.943333,4850.980216,4842.718885,4834.457553,-6.725620959,-5.174461802,-1.551159157,19.0035644,-140.333092,-99.29078014,9.51111788,18.37157175,-8.209789861,25.51974724,0.0002,0
20220105,31:00.0,4837.8,4840.2,4841.8,4837.8,3.2,36,4842.2,4846.24,4854.13,4857.38,4867.063333,4849.502379,4841.879256,4834.256134,-6.889222109,-5.517413864,-1.371808245,26.81516705,-109.0729783,-87.31343284,10.46740203,12.86554838,5.671109346,25.5362776,0.0008,0
20220105,32:00.0,4839.8,4840.2,4841.8,4839.8,0,18,4840.84,4844.76,4852.95,4856.646667,4866.24,4847.276148,4841.319504,4835.362861,-6.938889994,-5.80170909,-1.137180904,26.81516705,-91.11656259,-85.95041322,19.72865039,13.23572343,32.71450431,25.52440945,-0.0001,0
20220105,33:00.0,4840,4843.6,4843.6,4839.8,3.4,25,4840.32,4843.72,4851.84,4856.033333,4865.456667,4846.264213,4842.07967,4837.895127,-6.627502839,-5.966867839,-0.660634999,34.58881004,-65.46576188,-70.94017094,45.5877271,25.26125984,86.24066162,25.52358491,0.0005,0
20220105,34:00.0,4843.2,4840.4,4843.2,4840.4,-3.2,27,4840.28,4842.76,4850.61,4855.206667,4864.67,4845.696669,4841.51978,4837.342891,-6.5632821,-6.086150692,-0.477131409,31.22688578,-69.85036613,-84.61538462,53.94516844,39.75384864,82.32780803,25.52590267,-0.0005,0
20220105,35:00.0,4840.8,4835,4841,4835,-5.4,57,4839.88,4841.76,4849.19,4854.106667,4863.793333,4844.869418,4839.34652,4833.823622,-6.8689407,-6.242708693,-0.626232007,26.53910732,-111.774461,-100,44.00364797,47.8455145,36.31991491,25.57523511,0.0006,1
20220105,36:00.0,4835,4832,4835,4830,-3,135,4838.24,4840.22,4847.67,4852.993333,4862.776667,4845.2246,4836.89768,4828.57076,-7.269454524,-6.44805786,-0.821396665,24.35193011,-156.9129339,-92.12598425,22.54901961,40.16594534,-12.68483185,25.74647887,0.0003,1
20220105,37:00.0,4831.8,4835,4837.6,4831.8,3,28,4837.2,4839.02,4846.24,4852,4861.833333,4844.651776,4836.26512,4827.878464,-7.261088381,-6.610663964,-0.650424417,30.51860266,-113.6277841,-79.16666667,17.15686275,27.90317677,-4.335765314,25.75,-0.0006,1
20220105,38:00.0,4834.6,4835,4837.8,4834.6,0,20,4835.48,4837.9,4844.91,4851,4860.983333,4841.28459,4835.843413,4830.402237,-7.171786264,-6.722888424,-0.44889784,30.51860266,-86.61800487,-75.24752475,29.78312537,23.16300257,43.02337096,25.74102964,0.0006,1
20220105,39:00.0,4835.2,4839.8,4840,4835,4.8,31,4835.36,4837.82,4844,4850.186667,4860.256667,4842.173623,4837.162276,4832.150928,-6.637184476,-6.705747634,0.068563158,39.6478529,-37.09468223,-51.48514851,54.57813428,33.83937413,96.05565459,25.74922118,0.0001,1
20220105,40:00.0,4839.6,4841.4,4842,4839.6,1.6,11,4836.64,4838.26,4843.12,4849.5,4859.58,4845.47714,4838.57485,4831.672561,-6.015064165,-6.56761094,0.552546775,42.36621399,23.07907237,-40,73.98989899,52.78371955,116.4022579,25.72628305,0.0002,1
20220105,41:00.0,4840.8,4843.6,4844,4840.8,2.2,17,4838.96,4838.6,4842.42,4848.953333,4858.973333,4847.15219,4840.2499,4833.347611,-5.283601651,-6.310809083,1.027207431,45.96982711,73.97323489,-25.27472527,93.60407352,74.05736893,132.6974827,25.71273292,0.0005,1
20220105,42:00.0,4843.8,4843.8,4845.8,4842.2,0.2,29,4840.72,4838.96,4841.86,4848.286667,4858.39,4847.871155,4841.433267,4834.995379,-4.634352085,-5.975517683,1.341165598,46.29855682,110.5503838,-12.65822785,91.28805621,86.29400957,101.2761495,25.71782946,-0.0012,1
20220105,43:00.0,4846.4,4845.2,4848,4845.2,1.4,10,4842.76,4839.12,4841.42,4847.6,4857.853333,4846.520502,4842.688845,4838.857187,-3.961186731,-5.572651493,1.611464762,48.65358163,143.8241033,-15.55555556,85.77523569,90.22245514,76.8807968,25.69349845,-0.0009,1
20220105,44:00.0,4845,4844.8,4846,4843.6,-0.4,42,4843.76,4839.56,4841.16,4846.926667,4857.283333,4846.038617,4843.392563,4840.746509,-3.420545081,-5.14223021,1.721685129,48.00581287,98.74857793,-17.77777778,74.16971917,83.74433702,55.02048346,25.7187017,-0.0003,1
20220105,45:00.0,4846,4844.2,4846.4,4843.8,-0.6,63,4844.32,4840.48,4841.12,4846.286667,4856.736667,4844.864373,4843.661709,4842.459045,-3.005848117,-4.714953792,1.709105674,46.99508655,85.38058265,-21.11111111,62.52950753,74.15815413,39.27221433,25.77623457,0.0001,1
20220105,46:00.0,4844,4842.6,4845.6,4842.4,-1.6,56,4844.12,4841.54,4840.88,4845.626667,4856.18,4845.107361,4843.307806,4841.50825,-2.774323737,-4.326827781,1.552504043,44.31561038,54.20560748,-30,38.67451195,58.45791288,-0.892289915,25.82280431,0.0001,1
20220105,47:00.0,4841.8,4839.8,4842,4839.6,-2.8,38,4843.32,4842.02,4840.52,4844.833333,4855.616667,4846.078893,4842.138537,4838.198182,-2.784675591,-4.018397343,1.233721752,40.01577875,-0.639269406,-45.55555556,18.83324211,40.01242053,-23.52511473,25.84153846,0,1
20220105,48:00.0,4838.8,4837.6,4838.8,4837.6,-2.2,18,4841.8,4842.28,4840.09,4844.033333,4855.023333,4846.06922,4840.625691,4835.182163,-2.936550398,-3.802027954,0.865477556,36.97973618,-41.6041041,-57.77777778,3.092501368,20.20008514,-31.12266618,25.82949309,0.0005,1
20220105,49:00.0,4837.6,4837.4,4837.6,4835,-0.2,15,4840.32,4842.04,4839.93,4843.346667,4854.486667,4844.950313,4839.550461,4834.150609,-3.038030086,-3.64922838,0.611198294,36.70707809,-65.20119225,-58.88888889,7.811194653,9.91231271,3.608958539,25.81288344,0.0004,1
20220105,50:00.0,4837.2,4842,4842,4837.2,4.6,26,4839.88,4842.1,4840.18,4842.78,4854.02,4844.67956,4840.366974,4836.054388,-2.715963971,-3.462575498,0.746611527,46.48111861,-9.076682316,-37.03703704,29.03012248,13.31127283,60.46782176,25.81316998,-0.0002,1
20220105,51:00.0,4841.8,4842,4842.2,4840,0,23,4839.76,4841.94,4840.27,4842.26,4853.553333,4844.938424,4840.911316,4836.884208,-2.432681813,-3.256596761,0.823914948,46.48111861,2.898550725,-44.7761194,61.43752988,32.75961567,118.7933583,25.8088685,0.0004,1
20220105,52:00.0,4841,4840.6,4841.8,4839.6,-1.4,12,4839.92,4841.62,4840.29,4841.78,4853.086667,4844.891464,4840.807544,4836.723624,-2.294695145,-3.064216438,0.769521293,44.07849722,-27.84636488,-56.92307692,80.34591195,56.93785477,127.1620263,25.78778626,0,1
20220105,53:00.0,4840.6,4838.6,4840.6,4838.6,-2,13,4840.12,4840.96,4840.04,4841.266667,4852.593333,4843.760381,4840.071696,4836.383011,-2.319979719,-2.915369094,0.595389375,40.83143884,-72.14170692,-72.30769231,75,72.26114728,80.47770544,25.76829268,-0.0002,1
20220105,54:00.0,4839,4837.4,4839.2,4837.4,-1.2,14,4840.12,4840.22,4839.89,4840.846667,4852.046667,4842.869816,4839.181131,4835.492445,-2.409077551,-2.814110786,0.405033234,38.97620441,-95.49599851,-81.53846154,43.92592593,66.42394596,-1.070114139,25.75038052,0,1
20220105,55:00.0,4837.4,4840.2,4840.2,4836.2,2.8,25,4839.76,4839.82,4840.15,4840.686667,4851.503333,4842.724751,4839.520754,4836.316756,-2.228067846,-2.696902198,0.468834351,45.229543,-63.04228446,-60,40.22222222,53.04938272,14.56790123,25.74924012,0.0001,1
20220105,56:00.0,4840.2,4837.6,4840.2,4836.4,-2.6,25,4838.88,4839.32,4840.43,4840.36,4851,4841.504698,4838.880503,4836.256307,-2.268267447,-2.611175248,0.342907801,41.02550473,-76.04938272,-80,31.88888889,38.67901235,18.30864198,25.74810319,0,1
20220105,57:00.0,4836.6,4835.2,4836.8,4834.2,-2.4,25,4837.8,4838.86,4840.44,4839.966667,4850.433333,4840.922919,4837.653668,4834.384418,-2.46536665,-2.582013528,0.116646878,37.55542306,-135.7092942,-91.80327869,35.76388889,35.95833333,35.375,25.7469697,0.0006,1
20220105,58:00.0,4835,4832.4,4837.8,4831.8,-2.8,51,4836.56,4838.34,4840.31,4839.506667,4849.82,4841.132513,4835.902446,4830.672379,-2.81505558,-2.628621939,-0.186433641,33.94774205,-155.4615927,-95.89041096,15.92261905,27.85846561,-7.949074074,25.78517398,-0.0002,1
20220105,59:00.0,4833.4,4832,4833.4,4832,-0.4,10,4835.48,4837.8,4839.92,4839.22,4849.226667,4840.827255,4834.60163,4828.376006,-3.088856814,-2.720668914,-0.368187901,33.4533385,-172.2222222,-98.55072464,8.382936508,20.02314815,-14.89748677,25.76132931,0.0015,1
20220105,00:00.0,4832,4832.2,4833.8,4831.8,0.2,17,4833.88,4836.82,4839.46,4839.06,4848.656667,4838.194537,4833.801087,4829.407637,-3.252218388,-2.826978809,-0.425239579,33.97113511,-138.4673462,-96.15384615,4.761904762,9.689153439,-5.092592593,25.74811463,-0.0005,1
20220105,01:00.0,4832.6,4837,4837.4,4832.6,4.8,17,4833.76,4836.32,4839.13,4838.953333,4848.166667,4838.862588,4834.867391,4830.872194,-2.960239924,-2.853631032,-0.106608892,45.02669424,-44.21613394,-50,31.26984127,14.80489418,64.19973545,25.73493976,-0.0012,1
20220105,02:00.0,4838,4834.6,4838,4833,-2.4,18,4833.64,4835.72,4838.67,4838.766667,4847.706667,4838.626585,4834.778261,4830.929937,-2.889199931,-2.860744812,-0.02845512,41.30292801,-49.74358974,-73.07692308,45.52995392,27.18723332,82.21539512,25.72330827,-0.0013,1
20220105,03:00.0,4835.8,4840.8,4840.8,4835.8,6.2,12,4835.32,4835.94,4838.45,4838.673333,4847.353333,4843.365963,4836.785507,4830.205051,-2.306029568,-2.749801763,0.443772195,52.28187826,49.47999295,-13.46153846,77.27598566,51.35859362,129.1107698,25.7027027,0.0022,1
20220105,04:00.0,4840.8,4844.4,4844.4,4840.8,3.6,33,4837.8,4836.64,4838.43,4838.806667,4847.006667,4848.032288,4839.323671,4830.615055,-1.535670684,-2.506975547,0.971304863,57.27860191,140.3239134,0,81.72043011,68.17545656,108.8103772,25.71364318,-0.0004,1
20220105,05:00.0,4844.4,4845.8,4847.6,4843.6,1.4,28,4840.52,4837.2,4838.51,4839.166667,4846.636667,4849.988822,4841.482448,4832.976074,-0.802931722,-2.166166782,1.36323506,59.07340902,176.082692,-11.39240506,96,84.99880526,118.0023895,25.71706587,-0.0003,1
20220105,06:00.0,4845.8,4850.6,4850.6,4845.6,4.8,32,4843.24,4838.5,4838.91,4839.786667,4846.39,4855.205152,4844.521632,4833.838112,0.163207713,-1.700291883,1.863499596,64.56942962,196.9329799,0,96,91.24014337,105.5197133,25.7264574,-0.0007,0
20220105,07:00.0,4852.4,4849.2,4852.8,4849,-1.4,24,4846.16,4839.9,4839.38,4840.26,4846.13,4853.061747,4846.081088,4839.100429,0.806613735,-1.198910759,2.005524494,61.95607607,165.1303608,-17.14285714,88.94117647,93.64705882,79.52941176,25.7238806,-0.0008,1
20220105,08:00.0,4848.4,4851.4,4851.4,4848.4,2.2,17,4848.28,4841.8,4840.07,4840.806667,4845.903333,4853.306984,4847.854059,4842.401133,1.477013168,-0.663725974,2.140739142,64.39480702,125.9314149,-6.666666667,89.05228758,91.33115468,84.49455338,25.71087928,-0.0005,0
20220105,09:00.0,4851.6,4853,4853.2,4851.6,1.6,20,4850,4843.9,4840.85,4841.246667,4845.716667,4854.435582,4849.569372,4844.703162,2.113058158,-0.108369147,2.221427306,66.09696232,119.8078811,-0.934579439,88.35784314,88.78376906,87.50599129,25.70238095,-0.0004,0
20220105,10:00.0,4853.8,4857.6,4857.8,4853.8,4.6,31,4852.36,4846.44,4841.63,4841.786667,4845.643333,4858.033959,4852.246248,4846.458537,2.954255137,0.504155709,2.450099428,70.46814624,127.8137128,-0.769230769,94.87021858,90.76011643,103.0904229,25.7102526,0,-1
20220105,11:00.0,4856.2,4855.6,4857.8,4855.6,-2,11,4853.36,4848.3,4842.31,4842.186667,4845.57,4859.315434,4853.364166,4847.412897,3.420101714,1.08734491,2.332756804,66.45621991,108.0770808,-8.461538462,90.95768903,91.39525025,90.08256659,25.6884273,-0.0001,0
20220105,12:00.0,4856.4,4856.6,4856.6,4855.2,1,6,4854.84,4850.5,4843.11,4842.613333,4845.45,4859.048165,4854.442777,4849.837389,3.825877788,1.635051486,2.190826302,67.45395001,93.25088339,-4.615384615,87.39681432,91.07490731,80.04062835,25.65925926,-0.0011,0
20220105,13:00.0,4855.6,4854.2,4856.8,4854.2,-2.4,9,4855.4,4851.84,4843.89,4842.913333,4845.256667,4857.65062,4854.361851,4851.073083,3.908740777,2.089789344,1.818951433,62.63848486,74.92597493,-13.84615385,68.5884237,82.31430902,41.13665307,25.63461538,-0.0007,0
20220105,14:00.0,4856,4854,4857.8,4854,-0.2,11,4855.6,4852.8,4844.72,4843.22,4845.073333,4857.000944,4854.241234,4851.481524,3.913163452,2.454464166,1.458699286,62.23973365,70.58188492,-15.07936508,44.72317547,66.9028045,0.363917424,25.61299852,-0.0005,0
20220105,15:00.0,4856,4861.8,4861.8,4856,7.8,31,4856.44,4854.4,4845.8,4843.806667,4845.046667,4862.448142,4856.760823,4851.073504,4.494256278,2.862422588,1.63183369,70.20576926,112.7834057,0,48.97849462,54.09669793,38.742088,25.62094395,0.0002,-1
20220105,16:00.0,4862,4862.6,4863.4,4862,0.8,11,4857.84,4855.6,4847.05,4844.473333,4845.05,4866.075906,4858.707215,4851.338525,4.962129503,3.282363971,1.679765532,70.88421599,134.3901365,-2.898550725,65.4964539,53.06604133,90.35727904,25.5994109,0.0015,-1
20220105,17:00.0,4861,4860.4,4861.4,4860.2,-2.2,14,4858.6,4856.72,4848.31,4845.16,4844.996667,4866.754792,4859.271477,4851.788162,5.096649784,3.645221134,1.45142865,66.40596873,100.3892216,-13.27433628,86.5248227,66.99992374,125.5746206,25.58235294,-0.0001,0
20220105,18:00.0,4859.8,4859.2,4860.4,4859.2,-1.2,16,4859.6,4857.5,4849.65,4845.88,4844.956667,4865.313952,4859.247651,4853.181351,5.048235192,3.925823945,1.122411247,64.02976494,79.46234666,-21.21212121,71.63120567,74.55082742,65.79196217,25.56828194,-0.0001,0
20220105,19:00.0,4860.2,4859.6,4861.6,4859.2,0.4,13,4860.72,4858.16,4851.03,4846.62,4844.983333,4861.952455,4859.365101,4856.777747,4.984682618,4.13759568,0.847086938,64.48594911,81.26599327,-21.34831461,57.35096799,71.83566545,28.38157306,25.54985337,-0.0005,0
20220105,20:00.0,4860,4857.2,4860,4857.2,-2.4,7,4859.8,4858.12,4852.28,4847.126667,4844.953333,4862.148825,4858.643401,4855.137976,4.686632224,4.247402989,0.439229235,59.60176541,32.24242424,-41.33333333,34.65593253,54.5460354,-5.124273209,25.522694,-0.0003,0
