,value,trade_price,position_value,cash,signal
2022-02-10 10:52:00,993215.4215199996,4619.2,0.0,993215.4215199996,0
2022-02-10 10:53:00,993215.4215199996,4619.2,0.0,993215.4215199996,0
2022-02-10 10:54:00,993215.4215199996,4618.2,0.0,993215.4215199996,0
2022-02-10 10:55:00,993215.4215199996,4615.0,0.0,993215.4215199996,0
2022-02-10 10:56:00,993215.4215199996,4614.8,0.0,993215.4215199996,0
2022-02-10 10:57:00,993215.4215199996,4615.6,0.0,993215.4215199996,0
2022-02-10 10:58:00,993215.4215199996,4612.4,0.0,993215.4215199996,0
2022-02-10 10:59:00,993215.4215199996,4612.2,0.0,993215.4215199996,0
2022-02-10 11:00:00,993215.4215199996,4613.6,0.0,993215.4215199996,0
2022-02-10 11:01:00,993215.4215199996,4612.0,0.0,993215.4215199996,0
2022-02-10 11:02:00,993215.4215199996,4606.8,0.0,993215.4215199996,0
2022-02-10 11:03:00,993215.4215199996,4608.2,0.0,993215.4215199996,0
2022-02-10 11:04:00,993215.4215199996,4608.2,0.0,993215.4215199996,0
2022-02-10 11:05:00,993215.4215199996,4607.4,0.0,993215.4215199996,0
2022-02-10 11:06:00,993215.4215199996,4610.0,0.0,993215.4215199996,0
2022-02-10 11:07:00,993215.4215199996,4608.0,0.0,993215.4215199996,0
2022-02-10 11:08:00,993215.4215199996,4606.2,0.0,993215.4215199996,0
2022-02-10 11:09:00,993215.4215199996,4607.2,0.0,993215.4215199996,0
2022-02-10 11:10:00,993215.4215199996,4606.8,0.0,993215.4215199996,0
2022-02-10 11:11:00,993215.4215199996,4609.2,0.0,993215.4215199996,0
2022-02-10 11:12:00,993215.4215199996,4610.2,0.0,993215.4215199996,0
2022-02-10 11:13:00,993215.4215199996,4608.8,0.0,993215.4215199996,0
2022-02-10 11:14:00,993215.4215199996,4606.0,0.0,993215.4215199996,0
2022-02-10 11:15:00,993215.4215199996,4603.0,0.0,993215.4215199996,0
2022-02-10 11:16:00,993215.4215199996,4603.4,0.0,993215.4215199996,0
2022-02-10 11:17:00,993215.4215199996,4605.8,0.0,993215.4215199996,0
2022-02-10 11:18:00,993215.4215199996,4607.8,0.0,993215.4215199996,0
2022-02-10 11:19:00,993215.4215199996,4607.6,0.0,993215.4215199996,0
2022-02-10 11:20:00,993215.4215199996,4608.8,0.0,993215.4215199996,0
2022-02-10 11:21:00,993215.4215199996,4604.8,0.0,993215.4215199996,0
2022-02-10 11:22:00,993215.4215199996,4606.0,0.0,993215.4215199996,0
2022-02-10 11:23:00,993215.4215199996,4604.4,0.0,993215.4215199996,0
2022-02-10 11:24:00,993215.4215199996,4604.4,0.0,993215.4215199996,0
2022-02-10 11:25:00,993215.4215199996,4603.0,0.0,993215.4215199996,0
2022-02-10 11:26:00,993215.4215199996,4604.6,0.0,993215.4215199996,0
2022-02-10 11:27:00,993215.4215199996,4605.6,0.0,993215.4215199996,0
2022-02-10 11:28:00,993215.4215199996,4606.2,0.0,993215.4215199996,0
2022-02-10 11:29:00,993215.4215199996,4607.8,0.0,993215.4215199996,0
2022-02-10 11:30:00,993215.4215199996,4607.8,0.0,993215.4215199996,0
2022-02-10 13:01:00,993215.4215199996,4608.0,0.0,993215.4215199996,0
2022-02-10 13:02:00,993215.4215199996,4605.2,0.0,993215.4215199996,0
2022-02-10 13:03:00,993215.4215199996,4608.8,0.0,993215.4215199996,0
2022-02-10 13:04:00,993215.4215199996,4613.0,0.0,993215.4215199996,0
2022-02-10 13:05:00,993215.4215199996,4611.0,0.0,993215.4215199996,0
2022-02-10 13:06:00,993215.4215199996,4611.6,0.0,993215.4215199996,0
2022-02-10 13:07:00,993215.4215199996,4609.8,0.0,993215.4215199996,0
2022-02-10 13:08:00,993215.4215199996,4609.6,0.0,993215.4215199996,0
2022-02-10 13:09:00,993215.4215199996,4608.8,0.0,993215.4215199996,0
2022-02-10 13:10:00,993215.4215199996,4605.4,0.0,993215.4215199996,0
2022-02-10 13:11:00,993215.4215199996,4605.0,0.0,993215.4215199996,0
2022-02-10 13:12:00,993215.4215199996,4604.8,0.0,993215.4215199996,0
2022-02-10 13:13:00,993215.4215199996,4603.8,0.0,993215.4215199996,0
2022-02-10 13:14:00,993215.4215199996,4604.0,0.0,993215.4215199996,0
2022-02-10 13:15:00,993215.4215199996,4601.4,0.0,993215.4215199996,0
2022-02-10 13:16:00,993215.4215199996,4600.6,0.0,993215.4215199996,0
2022-02-10 13:17:00,993215.4215199996,4601.4,0.0,993215.4215199996,0
2022-02-10 13:18:00,993215.4215199996,4601.4,0.0,993215.4215199996,0
2022-02-10 13:19:00,993215.4215199996,4602.2,0.0,993215.4215199996,0
2022-02-10 13:20:00,993215.4215199996,4600.8,0.0,993215.4215199996,0
2022-02-10 13:21:00,993215.4215199996,4604.2,0.0,993215.4215199996,0
2022-02-10 13:22:00,993215.4215199996,4603.2,0.0,993215.4215199996,0
2022-02-10 13:23:00,993215.4215199996,4607.4,0.0,993215.4215199996,0
2022-02-10 13:24:00,993215.4215199996,4605.0,0.0,993215.4215199996,0
2022-02-10 13:25:00,993215.4215199996,4603.8,0.0,993215.4215199996,0
2022-02-10 13:26:00,993215.4215199996,4604.4,0.0,993215.4215199996,0
2022-02-10 13:27:00,993215.4215199996,4603.6,0.0,993215.4215199996,0
2022-02-10 13:28:00,993215.4215199996,4603.6,0.0,993215.4215199996,0
2022-02-10 13:29:00,993215.4215199996,4600.6,0.0,993215.4215199996,0
2022-02-10 13:30:00,993215.4215199996,4602.0,0.0,993215.4215199996,0
2022-02-10 13:31:00,993215.4215199996,4603.4,0.0,993215.4215199996,0
2022-02-10 13:32:00,993215.4215199996,4602.0,0.0,993215.4215199996,0
2022-02-10 13:33:00,993215.4215199996,4599.0,0.0,993215.4215199996,0
2022-02-10 13:34:00,993215.4215199996,4599.2,0.0,993215.4215199996,0
2022-02-10 13:35:00,993215.4215199996,4598.0,0.0,993215.4215199996,0
2022-02-10 13:36:00,993215.4215199996,4597.2,0.0,993215.4215199996,0
2022-02-10 13:37:00,993215.4215199996,4597.2,0.0,993215.4215199996,0
2022-02-10 13:38:00,993215.4215199996,4601.0,0.0,993215.4215199996,0
2022-02-10 13:39:00,993215.4215199996,4599.4,0.0,993215.4215199996,0
2022-02-10 13:40:00,993215.4215199996,4598.8,0.0,993215.4215199996,0
2022-02-10 13:41:00,993215.4215199996,4597.8,0.0,993215.4215199996,0
2022-02-10 13:42:00,993215.4215199996,4599.8,0.0,993215.4215199996,0
2022-02-10 13:43:00,993215.4215199996,4602.6,0.0,993215.4215199996,0
2022-02-10 13:44:00,993215.4215199996,4603.0,0.0,993215.4215199996,0
2022-02-10 13:45:00,993215.4215199996,4603.0,0.0,993215.4215199996,0
2022-02-10 13:46:00,993215.4215199996,4603.0,0.0,993215.4215199996,0
2022-02-10 13:47:00,993215.4215199996,4602.8,0.0,993215.4215199996,0
2022-02-10 13:48:00,993215.4215199996,4602.0,0.0,993215.4215199996,0
2022-02-10 13:49:00,993215.4215199996,4601.4,0.0,993215.4215199996,0
2022-02-10 13:50:00,993215.4215199996,4601.4,0.0,993215.4215199996,0
2022-02-10 13:51:00,993215.4215199996,4599.6,0.0,993215.4215199996,0
2022-02-10 13:52:00,993215.4215199996,4598.6,0.0,993215.4215199996,0
2022-02-10 13:53:00,993215.4215199996,4598.2,0.0,993215.4215199996,0
2022-02-10 13:54:00,993215.4215199996,4598.8,0.0,993215.4215199996,0
2022-02-10 13:55:00,993215.4215199996,4597.2,0.0,993215.4215199996,0
2022-02-10 13:56:00,993215.4215199996,4597.2,0.0,993215.4215199996,0
2022-02-10 13:57:00,993215.4215199996,4599.8,0.0,993215.4215199996,0
2022-02-10 13:58:00,993215.4215199996,4601.6,0.0,993215.4215199996,0
2022-02-10 13:59:00,993215.4215199996,4605.0,0.0,993215.4215199996,0
2022-02-10 14:00:00,993215.4215199996,4608.6,0.0,993215.4215199996,0
2022-02-10 14:01:00,993215.4215199996,4606.0,0.0,993215.4215199996,0
2022-02-10 14:02:00,993215.4215199996,4608.4,0.0,993215.4215199996,0
2022-02-10 14:03:00,993215.4215199996,4609.6,0.0,993215.4215199996,0
2022-02-10 14:04:00,993215.4215199996,4610.2,0.0,993215.4215199996,0
2022-02-10 14:05:00,993215.4215199996,4607.8,0.0,993215.4215199996,0
2022-02-10 14:06:00,993215.4215199996,4608.8,0.0,993215.4215199996,0
2022-02-10 14:07:00,993215.4215199996,4607.2,0.0,993215.4215199996,0
2022-02-10 14:08:00,993215.4215199996,4608.8,0.0,993215.4215199996,0
2022-02-10 14:09:00,993215.4215199996,4608.0,0.0,993215.4215199996,0
2022-02-10 14:10:00,993215.4215199996,4607.6,0.0,993215.4215199996,0
2022-02-10 14:11:00,993215.4215199996,4607.4,0.0,993215.4215199996,0
2022-02-10 14:12:00,993215.4215199996,4606.2,0.0,993215.4215199996,0
2022-02-10 14:13:00,993215.4215199996,4607.8,0.0,993215.4215199996,0
2022-02-10 14:14:00,993215.4215199996,4608.6,0.0,993215.4215199996,0
2022-02-10 14:15:00,993215.4215199996,4607.8,0.0,993215.4215199996,0
2022-02-10 14:16:00,993215.4215199996,4605.2,0.0,993215.4215199996,0
2022-02-10 14:17:00,993215.4215199996,4605.0,0.0,993215.4215199996,0
2022-02-10 14:18:00,993215.4215199996,4606.0,0.0,993215.4215199996,0
2022-02-10 14:19:00,993215.4215199996,4604.6,0.0,993215.4215199996,0
2022-02-10 14:20:00,993215.4215199996,4602.0,0.0,993215.4215199996,0
2022-02-10 14:21:00,993215.4215199996,4603.4,0.0,993215.4215199996,0
2022-02-10 14:22:00,993215.4215199996,4603.2,0.0,993215.4215199996,0
2022-02-10 14:23:00,993215.4215199996,4604.2,0.0,993215.4215199996,0
2022-02-10 14:24:00,993215.4215199996,4603.6,0.0,993215.4215199996,0
2022-02-10 14:25:00,993215.4215199996,4608.6,0.0,993215.4215199996,0
2022-02-10 14:26:00,993215.4215199996,4610.0,0.0,993215.4215199996,0
2022-02-10 14:27:00,993215.4215199996,4612.8,0.0,993215.4215199996,0
2022-02-10 14:28:00,993215.4215199996,4611.2,0.0,993215.4215199996,0
2022-02-10 14:29:00,993215.4215199996,4612.2,0.0,993215.4215199996,0
2022-02-10 14:30:00,993215.4215199996,4612.0,0.0,993215.4215199996,0
2022-02-10 14:31:00,993215.4215199996,4616.0,0.0,993215.4215199996,0
2022-02-10 14:32:00,993215.4215199996,4615.2,0.0,993215.4215199996,0
2022-02-10 14:33:00,993215.4215199996,4615.0,0.0,993215.4215199996,0
2022-02-10 14:34:00,993215.4215199996,4614.4,0.0,993215.4215199996,0
2022-02-10 14:35:00,993215.4215199996,4615.0,0.0,993215.4215199996,0
2022-02-10 14:36:00,993215.4215199996,4615.2,0.0,993215.4215199996,0
2022-02-10 14:37:00,993215.4215199996,4620.4,0.0,993215.4215199996,0
2022-02-10 14:38:00,993215.4215199996,4618.8,0.0,993215.4215199996,0
2022-02-10 14:39:00,993215.4215199996,4617.2,0.0,993215.4215199996,0
2022-02-10 14:40:00,993215.4215199996,4617.6,0.0,993215.4215199996,0
2022-02-10 14:41:00,993215.4215199996,4618.6,0.0,993215.4215199996,0
2022-02-10 14:42:00,993215.4215199996,4617.8,0.0,993215.4215199996,0
2022-02-10 14:43:00,993215.4215199996,4617.0,0.0,993215.4215199996,0
2022-02-10 14:44:00,993215.4215199996,4615.2,0.0,993215.4215199996,0
2022-02-10 14:45:00,993215.4215199996,4614.2,0.0,993215.4215199996,0
2022-02-10 14:46:00,993215.4215199996,4614.6,0.0,993215.4215199996,0
2022-02-10 14:47:00,993215.4215199996,4613.6,0.0,993215.4215199996,0
2022-02-10 14:48:00,993215.4215199996,4616.0,0.0,993215.4215199996,0
2022-02-10 14:49:00,993215.4215199996,4616.8,0.0,993215.4215199996,0
2022-02-10 14:50:00,993215.4215199996,4618.4,0.0,993215.4215199996,0
2022-02-10 14:51:00,993215.4215199996,4617.4,0.0,993215.4215199996,0
2022-02-10 14:52:00,993215.4215199996,4617.0,0.0,993215.4215199996,0
2022-02-10 14:53:00,993215.4215199996,4619.0,0.0,993215.4215199996,0
2022-02-10 14:54:00,993215.4215199996,4619.4,0.0,993215.4215199996,0
2022-02-10 14:55:00,993215.4215199996,4619.2,0.0,993215.4215199996,0
2022-02-10 14:56:00,993215.4215199996,4617.6,0.0,993215.4215199996,0
2022-02-10 14:57:00,993215.4215199996,4617.4,0.0,993215.4215199996,0
2022-02-10 14:58:00,993215.4215199996,4617.4,0.0,993215.4215199996,0
2022-02-10 14:59:00,993215.4215199996,4617.6,0.0,993215.4215199996,0
2022-02-10 15:00:00,993215.4215199996,4617.6,0.0,993215.4215199996,0
2022-02-11 09:30:00,993215.4215199996,4602.0,0.0,993215.4215199996,0
2022-02-11 09:31:00,993215.4215199996,4601.6,0.0,993215.4215199996,0
2022-02-11 09:32:00,993215.4215199996,4588.8,0.0,993215.4215199996,0
2022-02-11 09:33:00,993215.4215199996,4591.6,0.0,993215.4215199996,0
2022-02-11 09:34:00,993215.4215199996,4597.0,0.0,993215.4215199996,0
2022-02-11 09:35:00,993215.4215199996,4606.6,0.0,993215.4215199996,0
2022-02-11 09:36:00,993215.4215199996,4608.0,0.0,993215.4215199996,0
2022-02-11 09:37:00,993215.4215199996,4613.4,0.0,993215.4215199996,0
2022-02-11 09:38:00,993215.4215199996,4614.2,0.0,993215.4215199996,0
2022-02-11 09:39:00,993215.4215199996,4622.6,0.0,993215.4215199996,0
2022-02-11 09:40:00,993215.4215199996,4624.4,0.0,993215.4215199996,0
2022-02-11 09:41:00,993215.4215199996,4627.2,0.0,993215.4215199996,0
2022-02-11 09:42:00,993215.4215199996,4622.8,0.0,993215.4215199996,0
2022-02-11 09:43:00,993215.4215199996,4624.4,0.0,993215.4215199996,0
2022-02-11 09:44:00,993215.4215199996,4628.2,0.0,993215.4215199996,0
2022-02-11 09:45:00,993215.4215199996,4630.0,0.0,993215.4215199996,0
2022-02-11 09:46:00,993215.4215199996,4625.4,0.0,993215.4215199996,0
2022-02-11 09:47:00,993215.4215199996,4627.2,0.0,993215.4215199996,0
2022-02-11 09:48:00,993215.4215199996,4620.6,0.0,993215.4215199996,0
2022-02-11 09:49:00,993215.4215199996,4622.0,0.0,993215.4215199996,0
2022-02-11 09:50:00,993215.4215199996,4624.6,0.0,993215.4215199996,0
2022-02-11 09:51:00,993215.4215199996,4623.8,0.0,993215.4215199996,0
2022-02-11 09:52:00,993215.4215199996,4619.2,0.0,993215.4215199996,0
2022-02-11 09:53:00,993215.4215199996,4626.0,0.0,993215.4215199996,0
2022-02-11 09:54:00,993215.4215199996,4628.0,0.0,993215.4215199996,0
2022-02-11 09:55:00,993215.4215199996,4627.4,0.0,993215.4215199996,0
2022-02-11 09:56:00,993215.4215199996,4629.0,0.0,993215.4215199996,0
2022-02-11 09:57:00,993215.4215199996,4631.8,0.0,993215.4215199996,0
2022-02-11 09:58:00,993215.4215199996,4634.8,0.0,993215.4215199996,0
2022-02-11 09:59:00,993215.4215199996,4633.8,0.0,993215.4215199996,0
2022-02-11 10:00:00,993215.4215199996,4629.0,0.0,993215.4215199996,0
2022-02-11 10:01:00,993215.4215199996,4634.2,0.0,993215.4215199996,0
2022-02-11 10:02:00,993215.4215199996,4631.6,0.0,993215.4215199996,0
2022-02-11 10:03:00,993215.4215199996,4629.4,0.0,993215.4215199996,0
2022-02-11 10:04:00,993215.4215199996,4627.8,0.0,993215.4215199996,0
2022-02-11 10:05:00,993215.4215199996,4631.0,0.0,993215.4215199996,0
2022-02-11 10:06:00,993215.4215199996,4631.2,0.0,993215.4215199996,0
2022-02-11 10:07:00,993215.4215199996,4633.2,0.0,993215.4215199996,0
2022-02-11 10:08:00,993215.4215199996,4635.0,0.0,993215.4215199996,0
2022-02-11 10:09:00,993215.4215199996,4630.0,0.0,993215.4215199996,0
2022-02-11 10:10:00,993215.4215199996,4627.6,0.0,993215.4215199996,0
2022-02-11 10:11:00,993215.4215199996,4626.0,0.0,993215.4215199996,0
2022-02-11 10:12:00,993215.4215199996,4624.6,0.0,993215.4215199996,0
2022-02-11 10:13:00,993215.4215199996,4624.0,0.0,993215.4215199996,0
2022-02-11 10:14:00,993215.4215199996,4621.8,0.0,993215.4215199996,0
2022-02-11 10:15:00,993215.4215199996,4622.4,0.0,993215.4215199996,0
2022-02-11 10:16:00,993215.4215199996,4619.8,0.0,993215.4215199996,0
2022-02-11 10:17:00,993215.4215199996,4622.8,0.0,993215.4215199996,0
2022-02-11 10:18:00,993215.4215199996,4620.0,0.0,993215.4215199996,0
2022-02-11 10:19:00,993215.4215199996,4619.8,0.0,993215.4215199996,0
2022-02-11 10:20:00,993215.4215199996,4613.0,0.0,993215.4215199996,0
2022-02-11 10:21:00,993215.4215199996,4614.0,0.0,993215.4215199996,0
2022-02-11 10:22:00,993215.4215199996,4616.6,0.0,993215.4215199996,0
2022-02-11 10:23:00,993215.4215199996,4617.2,0.0,993215.4215199996,0
2022-02-11 10:24:00,993215.4215199996,4612.4,0.0,993215.4215199996,0
2022-02-11 10:25:00,993215.4215199996,4609.0,0.0,993215.4215199996,0
2022-02-11 10:26:00,993215.4215199996,4607.0,0.0,993215.4215199996,0
2022-02-11 10:27:00,993215.4215199996,4608.0,0.0,993215.4215199996,0
2022-02-11 10:28:00,993215.4215199996,4610.6,0.0,993215.4215199996,0
2022-02-11 10:29:00,993215.4215199996,4610.4,0.0,993215.4215199996,0
2022-02-11 10:30:00,993215.4215199996,4609.6,0.0,993215.4215199996,0
2022-02-11 10:31:00,993215.4215199996,4608.6,0.0,993215.4215199996,0
2022-02-11 10:32:00,993215.4215199996,4606.2,0.0,993215.4215199996,0
2022-02-11 10:33:00,993215.4215199996,4615.0,0.0,993215.4215199996,0
2022-02-11 10:34:00,993215.4215199996,4610.0,0.0,993215.4215199996,0
2022-02-11 10:35:00,993215.4215199996,4613.4,0.0,993215.4215199996,0
2022-02-11 10:36:00,993215.4215199996,4611.0,0.0,993215.4215199996,0
2022-02-11 10:37:00,993215.4215199996,4609.6,0.0,993215.4215199996,0
2022-02-11 10:38:00,993215.4215199996,4613.0,0.0,993215.4215199996,0
2022-02-11 10:39:00,993215.4215199996,4617.0,0.0,993215.4215199996,0
2022-02-11 10:40:00,993215.4215199996,4615.6,0.0,993215.4215199996,0
2022-02-11 10:41:00,993215.4215199996,4614.0,0.0,993215.4215199996,0
2022-02-11 10:42:00,993215.4215199996,4614.4,0.0,993215.4215199996,0
2022-02-11 10:43:00,993215.4215199996,4615.0,0.0,993215.4215199996,0
2022-02-11 10:44:00,993215.4215199996,4615.4,0.0,993215.4215199996,0
2022-02-11 10:45:00,993215.4215199996,4615.4,0.0,993215.4215199996,0
2022-02-11 10:46:00,993215.4215199996,4618.4,0.0,993215.4215199996,0
2022-02-11 10:47:00,993215.4215199996,4617.2,0.0,993215.4215199996,0
2022-02-11 10:48:00,993215.4215199996,4615.6,0.0,993215.4215199996,0
2022-02-11 10:49:00,993215.4215199996,4616.4,0.0,993215.4215199996,0
2022-02-11 10:50:00,993215.4215199996,4618.4,0.0,993215.4215199996,0
2022-02-11 10:51:00,993215.4215199996,4623.2,0.0,993215.4215199996,0
2022-02-11 10:52:00,993215.4215199996,4625.4,0.0,993215.4215199996,0
2022-02-11 10:53:00,993215.4215199996,4627.2,0.0,993215.4215199996,0
2022-02-11 10:54:00,993215.4215199996,4627.4,0.0,993215.4215199996,0
2022-02-11 10:55:00,993215.4215199996,4628.0,0.0,993215.4215199996,0
2022-02-11 10:56:00,993215.4215199996,4630.4,0.0,993215.4215199996,0
2022-02-11 10:57:00,993215.4215199996,4630.6,0.0,993215.4215199996,0
2022-02-11 10:58:00,993215.4215199996,4632.6,0.0,993215.4215199996,0
2022-02-11 10:59:00,993215.4215199996,4633.4,0.0,993215.4215199996,0
2022-02-11 11:00:00,993215.4215199996,4633.2,0.0,993215.4215199996,0
2022-02-11 11:01:00,993215.4215199996,4638.2,0.0,993215.4215199996,0
2022-02-11 11:02:00,993215.4215199996,4642.6,0.0,993215.4215199996,0
2022-02-11 11:03:00,993215.4215199996,4637.8,0.0,993215.4215199996,0
2022-02-11 11:04:00,993215.4215199996,4634.6,0.0,993215.4215199996,0
2022-02-11 11:05:00,993215.4215199996,4633.6,0.0,993215.4215199996,0
2022-02-11 11:06:00,993215.4215199996,4631.8,0.0,993215.4215199996,0
2022-02-11 11:07:00,993215.4215199996,4632.0,0.0,993215.4215199996,0
2022-02-11 11:08:00,993215.4215199996,4628.2,0.0,993215.4215199996,0
2022-02-11 11:09:00,993215.4215199996,4629.0,0.0,993215.4215199996,0
2022-02-11 11:10:00,993215.4215199996,4630.8,0.0,993215.4215199996,0
2022-02-11 11:11:00,993215.4215199996,4629.8,0.0,993215.4215199996,0
2022-02-11 11:12:00,993215.4215199996,4630.0,0.0,993215.4215199996,0
2022-02-11 11:13:00,993215.4215199996,4627.4,0.0,993215.4215199996,0
2022-02-11 11:14:00,993215.4215199996,4626.6,0.0,993215.4215199996,0
2022-02-11 11:15:00,993215.4215199996,4627.2,0.0,993215.4215199996,0
2022-02-11 11:16:00,993215.4215199996,4626.8,0.0,993215.4215199996,0
2022-02-11 11:17:00,993215.4215199996,4630.0,0.0,993215.4215199996,0
2022-02-11 11:18:00,993215.4215199996,4633.4,0.0,993215.4215199996,0
2022-02-11 11:19:00,993215.4215199996,4634.8,0.0,993215.4215199996,0
2022-02-11 11:20:00,993215.4215199996,4630.6,0.0,993215.4215199996,0
2022-02-11 11:21:00,993215.4215199996,4632.6,0.0,993215.4215199996,0
2022-02-11 11:22:00,993215.4215199996,4629.0,0.0,993215.4215199996,0
2022-02-11 11:23:00,993215.4215199996,4627.6,0.0,993215.4215199996,0
2022-02-11 11:24:00,993215.4215199996,4626.0,0.0,993215.4215199996,0
2022-02-11 11:25:00,993215.4215199996,4627.8,0.0,993215.4215199996,0
2022-02-11 11:26:00,993215.4215199996,4629.6,0.0,993215.4215199996,0
2022-02-11 11:27:00,993215.4215199996,4628.6,0.0,993215.4215199996,0
2022-02-11 11:28:00,993215.4215199996,4631.2,0.0,993215.4215199996,0
2022-02-11 11:29:00,993215.4215199996,4632.8,0.0,993215.4215199996,0
2022-02-11 11:30:00,993215.4215199996,4631.8,0.0,993215.4215199996,0
2022-02-11 13:01:00,993215.4215199996,4633.0,0.0,993215.4215199996,0
2022-02-11 13:02:00,993215.4215199996,4624.6,0.0,993215.4215199996,0
2022-02-11 13:03:00,993215.4215199996,4623.0,0.0,993215.4215199996,0
2022-02-11 13:04:00,993215.4215199996,4621.0,0.0,993215.4215199996,0
2022-02-11 13:05:00,993215.4215199996,4621.2,0.0,993215.4215199996,0
2022-02-11 13:06:00,993215.4215199996,4615.8,0.0,993215.4215199996,0
2022-02-11 13:07:00,993215.4215199996,4613.6,0.0,993215.4215199996,0
2022-02-11 13:08:00,993215.4215199996,4613.2,0.0,993215.4215199996,0
2022-02-11 13:09:00,993215.4215199996,4611.0,0.0,993215.4215199996,0
2022-02-11 13:10:00,993215.4215199996,4613.2,0.0,993215.4215199996,0
2022-02-11 13:11:00,993215.4215199996,4610.2,0.0,993215.4215199996,0
2022-02-11 13:12:00,993215.4215199996,4612.4,0.0,993215.4215199996,0
2022-02-11 13:13:00,993215.4215199996,4610.2,0.0,993215.4215199996,0
2022-02-11 13:14:00,993215.4215199996,4609.4,0.0,993215.4215199996,0
2022-02-11 13:15:00,993215.4215199996,4609.2,0.0,993215.4215199996,0
2022-02-11 13:16:00,993215.4215199996,4612.6,0.0,993215.4215199996,0
2022-02-11 13:17:00,993215.4215199996,4611.0,0.0,993215.4215199996,0
2022-02-11 13:18:00,993215.4215199996,4615.4,0.0,993215.4215199996,0
2022-02-11 13:19:00,993215.4215199996,4617.4,0.0,993215.4215199996,0
2022-02-11 13:20:00,993215.4215199996,4616.8,0.0,993215.4215199996,0
2022-02-11 13:21:00,993215.4215199996,4615.0,0.0,993215.4215199996,0
2022-02-11 13:22:00,993215.4215199996,4617.4,0.0,993215.4215199996,0
2022-02-11 13:23:00,993215.4215199996,4616.8,0.0,993215.4215199996,0
2022-02-11 13:24:00,993215.4215199996,4613.8,0.0,993215.4215199996,0
2022-02-11 13:25:00,993215.4215199996,4615.2,0.0,993215.4215199996,0
2022-02-11 13:26:00,993215.4215199996,4612.0,0.0,993215.4215199996,0
2022-02-11 13:27:00,993215.4215199996,4608.8,0.0,993215.4215199996,0
2022-02-11 13:28:00,993215.4215199996,4607.4,0.0,993215.4215199996,0
2022-02-11 13:29:00,993215.4215199996,4606.4,0.0,993215.4215199996,0
2022-02-11 13:30:00,993215.4215199996,4607.2,0.0,993215.4215199996,0
2022-02-11 13:31:00,993215.4215199996,4608.4,0.0,993215.4215199996,0
2022-02-11 13:32:00,993215.4215199996,4610.4,0.0,993215.4215199996,0
2022-02-11 13:33:00,993215.4215199996,4610.4,0.0,993215.4215199996,0
2022-02-11 13:34:00,993215.4215199996,4608.8,0.0,993215.4215199996,0
2022-02-11 13:35:00,993017.3979199997,4605.2,990118.0,2899.3979199996684,1
2022-02-11 13:36:00,993146.3979199997,4605.8,990247.0,2899.3979199996684,0
2022-02-11 13:37:00,993189.3979199997,4606.0,990290.0,2899.3979199996684,0
2022-02-11 13:38:00,993232.3979199997,4606.2,990333.0,2899.3979199996684,0
2022-02-11 13:39:00,993232.3979199997,4604.6,990333.0,2899.3979199996684,1
2022-02-11 13:40:00,992071.3979199997,4600.8,989172.0,2899.3979199996684,0
2022-02-11 13:41:00,992286.3979199997,4601.8,989387.0,2899.3979199996684,0
2022-02-11 13:42:00,991426.3979199997,4597.8,988527.0,2899.3979199996684,0
2022-02-11 13:43:00,991512.3979199997,4598.2,988613.0,2899.3979199996684,0
2022-02-11 13:44:00,990781.3979199997,4594.8,987882.0,2899.3979199996684,0
2022-02-11 13:45:00,990910.3979199996,4595.4,988010.9999999999,2899.3979199996684,0
2022-02-11 13:46:00,990910.3979199996,4599.2,988010.9999999999,2899.3979199996684,1
2022-02-11 13:47:00,990910.3979199996,4600.6,988010.9999999999,2899.3979199996684,1
2022-02-11 13:48:00,992415.3979199996,4602.4,989515.9999999999,2899.3979199996684,0
2022-02-11 13:49:00,992071.3979199997,4600.8,989172.0,2899.3979199996684,0
2022-02-11 13:50:00,992544.3979199997,4603.0,989645.0,2899.3979199996684,0
2022-02-11 13:51:00,992630.3979199996,4603.4,989730.9999999999,2899.3979199996684,0
2022-02-11 13:52:00,992673.3979199998,4603.6,989774.0000000001,2899.3979199996684,0
2022-02-11 13:53:00,992544.3979199997,4603.0,989645.0,2899.3979199996684,0
2022-02-11 13:54:00,992028.3979199998,4600.6,989129.0000000001,2899.3979199996684,0
2022-02-11 13:55:00,992157.3979199997,4601.2,989258.0,2899.3979199996684,0
2022-02-11 13:56:00,992630.3979199996,4603.4,989730.9999999999,2899.3979199996684,0
2022-02-11 13:57:00,992157.3979199997,4601.2,989258.0,2899.3979199996684,0
2022-02-11 13:58:00,991684.3979199997,4599.0,988785.0,2899.3979199996684,0
2022-02-11 13:59:00,992114.3979199997,4601.0,989215.0,2899.3979199996684,0
2022-02-11 14:00:00,991856.3979199997,4599.8,988957.0,2899.3979199996684,0
2022-02-11 14:01:00,991641.3979199997,4598.8,988742.0,2899.3979199996684,0
2022-02-11 14:02:00,991899.3979199997,4600.0,989000.0,2899.3979199996684,0
2022-02-11 14:03:00,990308.3979199998,4592.6,987409.0000000001,2899.3979199996684,0
2022-02-11 14:04:00,989792.3979199997,4590.2,986893.0,2899.3979199996684,0
2022-02-11 14:05:00,989552.0279199997,4590.0,0.0,989552.0279199997,-1
2022-02-11 14:06:00,989552.0279199997,4588.0,0.0,989552.0279199997,0
2022-02-11 14:07:00,989552.0279199997,4589.8,0.0,989552.0279199997,0
